Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[633]    0.0    0.00    0.00       1         std::__detail::_Hashtable_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base() [633]
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::pair<int, int> >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [631]
                0.00    0.00       1/5           std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper() [348]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [562]
[634]    0.0    0.00    0.00       1         std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable_base() [634]
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_Hash_code_base() [632]
                0.00    0.00       1/5           std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_Hashtable_ebo_helper() [348]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [549]
[635]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>*) [635]
                0.00    0.00      15/43          std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>::_M_next() const [129]
                0.00    0.00      15/15          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false>*) [238]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [550]
[636]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::_Hashtable_alloc() [636]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> >, true>::_Hashtable_ebo_helper() [648]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::pair<int, int> >, std::allocator<std::pair<int const, std::pair<int, int> > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [551]
[637]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::~_Hashtable_alloc() [637]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> >, true>::~_Hashtable_ebo_helper() [649]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [552]
[638]    0.0    0.00    0.00       1         std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [638]
                0.00    0.00       3/344         std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [10]
                0.00    0.00       3/224         std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [27]
                0.00    0.00       3/344         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [9]
                0.00    0.00       2/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_node_allocator() [325]
                0.00    0.00       2/282         operator new(unsigned long, void*) [18]
                0.00    0.00       1/1           std::__new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >::allocate(unsigned long, void const*) [603]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [657]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>::_Hash_node() [629]
                0.00    0.00       1/3           __gnu_cxx::__aligned_buffer<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_ptr() [382]
                0.00    0.00       1/56          std::tuple<int const&>::tuple(std::tuple<int const&>&&) [102]
                0.00    0.00       1/1           std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [610]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [641]
[639]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [639]
                0.00    0.00       1/3           __gnu_cxx::__aligned_buffer<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_ptr() [382]
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_node_allocator() [325]
                0.00    0.00       1/1           std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~pair() [611]
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [643]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_allocate_buckets(unsigned long) [555]
[640]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_allocate_buckets(unsigned long) [640]
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_node_allocator() [325]
                0.00    0.00       1/8           std::__new_allocator<std::__detail::_Hash_node_base*>::allocate(unsigned long, void const*) [279]
                0.00    0.00       1/8           std::__detail::_Hash_node_base** std::__to_address<std::__detail::_Hash_node_base*>(std::__detail::_Hash_node_base**) [283]
                0.00    0.00       1/16          std::__new_allocator<std::__detail::_Hash_node_base*>::~__new_allocator() [198]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::clear() [560]
[641]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [641]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>::_M_next() const [544]
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [639]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [479]
[642]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [642]
                0.00    0.00       1/8           std::__ptr_traits_ptr_to<std::__detail::_Hash_node_base**, std::__detail::_Hash_node_base*, false>::pointer_to(std::__detail::_Hash_node_base*&) [280]
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_node_allocator() [325]
                0.00    0.00       1/16          std::__new_allocator<std::__detail::_Hash_node_base*>::~__new_allocator() [198]
                0.00    0.00       1/8           std::__new_allocator<std::__detail::_Hash_node_base*>::deallocate(std::__detail::_Hash_node_base**, unsigned long) [278]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [639]
[643]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*) [643]
                0.00    0.00       1/1           std::__ptr_traits_ptr_to<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*, std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>, false>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>&) [607]
                0.00    0.00       1/6           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_M_node_allocator() [325]
                0.00    0.00       1/1           std::__new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >::deallocate(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*, unsigned long) [602]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Hashtable() [562]
[644]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_Hashtable_alloc() [644]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >, true>::_Hashtable_ebo_helper() [650]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [563]
[645]    0.0    0.00    0.00       1         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::~_Hashtable_alloc() [645]
                0.00    0.00       1/1           std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >, true>::~_Hashtable_ebo_helper() [651]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::to_string(int) [628]
[646]    0.0    0.00    0.00       1         void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int) [646]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_reset() [567]
[647]    0.0    0.00    0.00       1         std::__detail::_Prime_rehash_policy::_M_reset() [647]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::_Hashtable_alloc() [636]
[648]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> >, true>::_Hashtable_ebo_helper() [648]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> > >::~_Hashtable_alloc() [637]
[649]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> >, true>::~_Hashtable_ebo_helper() [649]
                0.00    0.00       1/1           std::__new_allocator<std::__detail::_Hash_node<std::pair<int const, std::pair<int, int> >, false> >::~__new_allocator() [601]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::_Hashtable_alloc() [644]
[650]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >, true>::_Hashtable_ebo_helper() [650]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >::~_Hashtable_alloc() [645]
[651]    0.0    0.00    0.00       1         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >, true>::~_Hashtable_ebo_helper() [651]
                0.00    0.00       1/1           std::__new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >::~__new_allocator() [604]
-----------------------------------------------
                0.00    0.00       1/1           std::unordered_map<int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >::operator[](int const&) [596]
[652]    0.0    0.00    0.00       1         std::__detail::_Map_base<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [652]
                0.00    0.00       1/1           std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [546]
                0.00    0.00       1/2           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [468]
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [534]
                0.00    0.00       1/56          std::tuple<int const&>::tuple<true, true>(int const&) [101]
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [552]
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>*, unsigned long) [556]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false, false>::operator->() const [545]
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::allocator<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::~_Scoped_node() [553]
-----------------------------------------------
                0.00    0.00       1/1           exchange_boundary_data(GraphPartition&) [523]
[653]    0.0    0.00    0.00       1         std::__detail::operator!=(std::__detail::_Node_iterator_base<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> const&, std::__detail::_Node_iterator_base<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> const&) [653]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>&) [669]
[654]    0.0    0.00    0.00       1         std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, false>&) [654]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_move_assign(std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&&, std::integral_constant<bool, true>) [564]
[655]    0.0    0.00    0.00       1         std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >* std::__addressof<std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> > >(std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >&) [655]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Vertex, std::allocator<Vertex> >::_S_relocate(Vertex*, Vertex*, Vertex*, std::allocator<Vertex>&) [612]
[656]    0.0    0.00    0.00       1         Vertex* std::__relocate_a<Vertex*, Vertex*, std::allocator<Vertex> >(Vertex*, Vertex*, Vertex*, std::allocator<Vertex>&) [656]
                0.00    0.00       3/3           Vertex* std::__niter_base<Vertex*>(Vertex*) [449]
                0.00    0.00       1/1           Vertex* std::__relocate_a_1<Vertex*, Vertex*, std::allocator<Vertex> >(Vertex*, Vertex*, Vertex*, std::allocator<Vertex>&) [658]
-----------------------------------------------
